Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202501,NON PRIME,2027-08-01,531880.0463910341,-30718.073723935464,-17806.066177498058,13674.617502787181,483355.9064896006,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-09-01,483355.9064896006,-27915.622086584623,-16181.594546810345,12427.063552782445,439258.6898562056,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-10-01,439258.6898562056,-25368.841922981526,-14705.325672003886,11293.325646104346,399184.52226122015,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-11-01,399184.52226122015,-23054.40797690511,-13363.738814128317,10263.02019034914,362766.3754701867,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-12-01,362766.3754701867,-20951.122986977865,-12144.546749633695,9326.71090236805,329670.70573357516,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NRP-L,2025-10-01,60436.42,-1563.8943557848363,-991.4103958526738,1035.5203833947332,57881.11524836248,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2025-11-01,57881.11524836248,-1497.7715331822387,-949.4926963042034,991.7376749532659,55433.85101887604,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2025-12-01,55433.85101887604,-1434.4444414119457,-909.347313792942,949.8061377578791,53090.05926367116,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-01-01,53090.05926367116,-1373.7948745266149,-870.8993132028359,909.6475026675284,50845.365075941714,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-02-01,50845.365075941714,-1315.7096244298502,-834.0769277401456,871.1868098289797,48695.578523771714,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-03-01,48695.578523771714,-1260.0802695626887,-798.8114249740054,834.3522687572232,46636.68682923502,-0.025876687530215,-0.0164041880020801,0.0171340457193648
