Cohort,Segment,CalendarMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Actual_Coll_Rate,Actual_Revenue_Rate,Actual_Principal_Rate,Actual_Interest_Rate
202001,NRP-S,202105,2364248.7,-123174.38999999998,-27816.949999999997,33696.191401,2228023.83,-0.06386440648143317,0.01425238867679191,-0.05209874494168062,-0.011765661539752562
202001,NRP-S,202106,2228023.83,-170496.75,-37439.200000000004,30079.551048999998,2034179.93,-0.09332752513692819,0.013500551764295985,-0.076523755134163,-0.016803770002765187
202001,NRP-S,202107,2034179.9300000002,-131375.9,-26140.899999999998,28358.995745999997,1889540.86,-0.07743503791230502,0.013941242526171219,-0.06458420814327864,-0.012850829769026378
202001,NRP-S,202108,1889541.42,-133594.68,-29570.36,25358.366411,1704144.8699999999,-0.08635166092310376,0.013420381338346105,-0.07070217068858961,-0.01564949023451415
202001,NRP-S,202109,1704144.8699999999,-125526.58,-23975.230000000003,22987.361214000004,1567545.08,-0.08772834553672659,0.013489088644206643,-0.0736595709729772,-0.014068774563749387
202001,NRP-S,202110,1536823.28,-100142.23000000001,-17311.71,21434.437616,1435660.0399999998,-0.07642644507571489,0.01394723641614799,-0.0651618382563804,-0.01126460681933449
202001,NRP-S,202111,1435660.0399999998,-123678.84000000001,-22464.319999999996,18960.654594000003,1297372.5799999998,-0.10179510185433595,0.013206925083740582,-0.0861477205982553,-0.01564738125608065
202001,NRP-S,202112,1297372.58,-85081.96,-17160.91,17611.760876999997,1197234.9,-0.078807639051536,0.013574944582997118,-0.06558020518670127,-0.013227433864834725
202001,NRP-S,202201,1150914.68,-91621.94,-15073.69,15207.170523,1005916.1,-0.09270507349858463,0.013213117173029717,-0.07960793409985874,-0.013097139398725892
202001,NRP-S,202202,992312.8600000001,-78693.12999999999,-13667.87,12978.540546,895063.36,-0.0930764920249043,0.013079081274831003,-0.07930274127456131,-0.01377375075034299
202001,NRP-S,202203,895063.3600000001,-67062.08,-13295.689999999999,12982.876604000001,817317.88,-0.08977886213552524,0.014504980523389987,-0.0749243941792009,-0.01485446795632434
202001,NRP-S,202204,817317.88,-54906.45,-9555.28,10997.001707000001,740778.13,-0.07886983948032557,0.013454987314115777,-0.06717881909055996,-0.011691020389765609
202001,NRP-S,202205,740778.1300000001,-48043.86,-11322.090000000002,10152.930107,663202.5700000001,-0.08013998739406629,0.013705763839167334,-0.06485593736413357,-0.015284050029932715
202001,NRP-S,202206,663202.57,-39190.590000000004,-9126.25,9138.302653,618280.63,-0.07285381900736604,0.013779051931297553,-0.05909294048724812,-0.01376087852011792
202001,NRP-S,202207,618280.63,-46296.77,-7327.87,8572.970881,564674.11,-0.08673187772355087,0.013865824780892778,-0.07487986482772394,-0.011852012895826932
202001,NRP-S,202208,563775.98,-54693.16,-9205.7,7697.35004,508247.46,-0.11334086989658552,0.013653206793237272,-0.09701222105986142,-0.01632864883672412
202001,NRP-S,202209,508322.93,-42991.21000000001,-7178.61,6770.799913,458852.93,-0.09869674775442455,0.013319878985195493,-0.08457460299892434,-0.014122144755500209
202001,NRP-S,202210,435076.83,-35439.8,-6792.089999999999,6317.689649999999,399137.08,-0.09706766044057091,0.014520859798486625,-0.08145641770902855,-0.015611242731542378
202001,NRP-S,202211,399137.08,-30518.2,-5371.2,5643.031777,366794.81,-0.08991747897739794,0.014138079521451628,-0.0764604481247395,-0.013457030852658439
202001,NRP-S,202212,366795.51,-30471.18,-4368.48,5160.254468,324184.71,-0.09498387807418908,0.014068477741180637,-0.08307402672404578,-0.011909851350143297
202001,NRP-S,202301,324184.71,-30040.82,-5736.15,4591.913413,295141.48000000004,-0.1103598315910704,0.014164497187421332,-0.09266575218800417,-0.01769407940306623
202001,NRP-S,202302,295141.48000000004,-22454.670000000002,-4291.67,4088.586474,267347.81,-0.09062209757842239,0.013852971374948718,-0.07608103747395994,-0.014541060104462442
202001,NRP-S,202303,267347.81000000006,-15453.38,-3889.85,4011.6851049999996,246854.03000000003,-0.07235230391451494,0.015005490806152474,-0.05780253071831782,-0.014549773196197116
202001,NRP-S,202304,246854.03000000003,-12598.25,-3013.88,3546.753664,232978.58000000002,-0.06324437968462576,0.01436781754788447,-0.0510352210980716,-0.012209158586554166
202001,NRP-S,202305,232978.58,-21413.92,-4229.42,3370.084694,205197.59,-0.11006737185882066,0.014465212613108038,-0.09191368579892624,-0.018153686059894435
202001,NRP-S,202306,205197.59,-20395.84,-2960.16,2917.052663,181941.37000000002,-0.11382199956636918,0.01421582321215371,-0.099396099145219,-0.01442590042115017
202001,NRP-S,202307,181941.37000000002,-15985.11,-2625.96,2627.4225829999996,166595.59999999998,-0.10229157887510684,0.014441039896533697,-0.08785857773853191,-0.01443300113657493
202001,NRP-S,202308,166595.6,-18722.27,-2279.4900000000002,2308.349322,147898.07,-0.12606431382341432,0.013856004132161953,-0.11238153948843786,-0.013682774334976435
202001,NRP-S,202309,145313.06,-9186.68,-1669.51,2052.259945,132421.98,-0.07470897660540629,0.014123024764601337,-0.06321991980624453,-0.011489056799161755
202001,NRP-S,202310,132421.98,-15424.77,-2370.34,1903.185424,116505.35,-0.1343818450683187,0.014372126319210752,-0.11648194657714678,-0.017899898491171934
202001,NRP-S,202311,116505.34999999999,-11639.6,-1689.04,1639.819643,103856.37,-0.11440367330770647,0.01407505872477101,-0.09990614164928907,-0.014497531658417403
202001,NRP-S,202312,103856.37000000001,-7422.49,-1348.01,1451.801502,90623.73,-0.08444835882478849,0.013978935543385541,-0.07146879868803424,-0.01297956013675425
202001,NRP-S,202401,90623.73000000001,-12237.21,-1757.4299999999998,1273.054148,78081.61,-0.15442577788400452,0.01404769090833052,-0.13503317508559842,-0.01939260279840611
202001,NRP-S,202402,78081.61,-6323.0199999999995,-1037.6499999999999,1110.743274,71884.24,-0.0942689322107984,0.014225414588659224,-0.08097963143946442,-0.01328930077133399
202001,NRP-S,202403,71856.12,-3772.41,-780.41,1009.053499,59465.75,-0.06336022596265983,0.014042693913893487,-0.05249949482382294,-0.010860731138836887
202001,NRP-S,202404,59465.75,-7742.21,-1199.5800000000002,870.1183209999999,51412.19,-0.15036874167062556,0.014632260099300857,-0.13019612129671282,-0.020172620373912716
202001,NRP-S,202405,51412.189999999995,-4963.81,-811.28,794.435207,46453.52,-0.11232919663605072,0.015452273225474348,-0.09654928140583004,-0.015779915230220695
202001,NRP-S,202406,46453.520000000004,-4841.120000000001,-563.2,681.1454699999999,41713.7,-0.1163382236695949,0.014662946317092867,-0.10421427698051731,-0.012123946689077599
202001,NRP-S,202407,41713.700000000004,-7001.76,-791.91,592.0547669999999,34504.43,-0.18683717819325543,0.014193293018840328,-0.16785276779571218,-0.018984410397543252
202001,NRP-S,202408,34504.43,-3669.04,-394.3,487.667167,30926.27,-0.11776284958192325,0.014133465384010111,-0.10633533143425351,-0.011427518147669733
202001,NRP-S,202409,30926.27,-6051.0599999999995,-525.77,393.218526,23828.02,-0.21266159805240012,0.012714709080661845,-0.19566084109076198,-0.017000756961638115
202001,NRP-S,202410,23828.02,-5362.77,-320.25,311.101986,17586.66,-0.23850156244622928,0.013056140879519154,-0.22506150322183716,-0.013440059224392124
202001,NRP-S,202411,17586.66,-3583.8199999999997,-190.44000000000003,209.161921,14021.58,-0.21460925496939157,0.01189321457286375,-0.20378059279021712,-0.010828662179174444
202001,NRP-S,202412,14021.58,-6061.82,-193.64999999999998,129.079545,7829.95,-0.446131605710626,0.00920577745161387,-0.432320751299069,-0.013810854411557041
202001,NRP-S,202501,7829.95,-4359.370000000001,-61.17999999999999,36.302874,3430.35,-0.5645693778376619,0.004636411982196566,-0.5567557902668601,-0.007813587570801856
202001,NRP-S,202502,3430.35,-1048.6399999999999,-59.02,0.0,2322.7999999999997,-0.32289999562726834,0.0,-0.3056947541796026,-0.017205241447665692
202001,NRP-S,202503,2322.8,-279.17,0.0,0.0,1905.57,-0.12018684346478388,0.0,-0.12018684346478388,0.0
202001,NRP-S,202504,1905.57,-279.17,0.0,0.0,1626.4,-0.146502096485566,0.0,-0.146502096485566,0.0
202001,NRP-S,202505,1626.4,-279.17,0.0,0.0,1347.23,-0.17164904082636498,0.0,-0.17164904082636498,0.0
202001,NRP-S,202506,1347.23,-441.99,0.0,0.0,905.24,-0.3280731575157917,0.0,-0.3280731575157917,0.0
202001,NRP-S,202507,905.24,-279.17,0.0,0.0,626.07,-0.3083933542485971,0.0,-0.3083933542485971,0.0
202001,NRP-S,202508,626.07,-279.17,0.0,0.0,346.9,-0.4459086044691488,0.0,-0.4459086044691488,0.0
202001,NRP-S,202509,346.9,-279.17,0.0,0.0,67.7,-0.8047564139521477,0.0,-0.8047564139521477,0.0
202002,NON PRIME,202002,0.0,-181225.02000000002,-2753.5299999999997,154825.42144499999,6760054.78,-inf,inf,-inf,-inf
202002,NON PRIME,202003,6760054.78,-348605.49,-299973.48,290081.765474,6403968.16,-0.09594285713761626,0.04291115603563201,-0.05156844157999559,-0.04437441555762067
202002,NON PRIME,202004,6403968.16,-269751.69,-248742.22,262818.430039,6146640.86,-0.08096447343985545,0.041039933908572086,-0.04212258450704102,-0.03884188893281443
202002,NON PRIME,202005,6146640.86,-266347.94,-195811.72999999998,256253.75548299996,5942150.13,-0.07518898216545548,0.041690048486581,-0.0433322762898498,-0.031856705875605684
202002,NON PRIME,202006,5942150.13,-333874.93,-233943.06000000003,233599.72479500002,5608934.22,-0.09555766474718808,0.039312322927626875,-0.056187562194764,-0.03937010255242407
202002,NON PRIME,202007,5608934.22,-297056.13,-203815.63999999998,224577.701255,5327974.52,-0.08929892032144389,0.04003928241023301,-0.052961243321552096,-0.03633767699989179
202002,NON PRIME,202008,5327974.52,-264027.47,-166689.27000000002,204580.907863,5021753.74,-0.08084061558162257,0.038397501169543886,-0.049554942316052966,-0.0312856732655696
202002,NON PRIME,202009,5021753.74,-329520.82,-199050.72,177571.047379,4417058.859999999,-0.10525636408447221,0.03536036543659745,-0.06561867368669495,-0.03963769039777725
202002,NON PRIME,202010,4417058.86,-260655.66,-131713.35,157079.609383,3957140.88,-0.08883037841157498,0.03556203672210064,-0.059011135749275474,-0.0298192426622995
202002,NON PRIME,202011,3957140.88,-275986.36,-142739.46,134502.959156,3593233.37,-0.10581524203909565,0.03398993445894198,-0.06974388033412648,-0.03607136170496917
202002,NON PRIME,202012,3593233.37,-243251.12999999998,-105124.91,121251.584629,3296874.1100000003,-0.09695335763844361,0.033744422402767565,-0.06769700293638316,-0.029256354702060446
202002,NON PRIME,202101,3296874.11,-212409.52000000002,-81843.36,104052.134874,3056631.55,-0.08925208248245792,0.03156084563811264,-0.06442754952508636,-0.024824532957371553
202002,NON PRIME,202102,3056631.55,-204681.33,-75980.26999999999,84791.366603,2821304.91,-0.09182055324921318,0.027740133285936934,-0.06696303648373976,-0.024857516765473417
202002,NON PRIME,202103,2821304.91,-187936.73,-95927.5,82785.200027,2607500.75,-0.10061451670603018,0.029342875962669344,-0.0666134062057121,-0.034001110500318094
202002,NON PRIME,202104,2607534.32,-134232.44999999998,-66524.21,67264.505781,2269986.93,-0.07699099431220525,0.025796211104519615,-0.05147868964578,-0.025512304666425258
202002,NON PRIME,202105,2269986.93,-118517.44,-52618.09,62089.526395,2136308.22,-0.075390535398369,0.02735237175792902,-0.052210626604797236,-0.023179908793571773
202002,NON PRIME,202106,2136308.22,-132456.99,-67722.5,53325.366899,1965989.34,-0.0937034685004395,0.02496145752741615,-0.062002752580336926,-0.031700715920102575
202002,NON PRIME,202107,1965989.3399999999,-121014.92,-44880.62,47984.250377,1827928.59,-0.08438272610369292,0.024407177292731404,-0.06155420964795262,-0.022828516455740296
202002,NON PRIME,202108,1827929.74,-126620.42,-47208.12,37809.926479,1473402.1099999999,-0.09509585417653964,0.020684562240887883,-0.06926985060158822,-0.02582600357495141
202002,NON PRIME,202109,1473402.11,-94782.16,-32007.08,31873.103962,1364484.24,-0.08605202825452721,0.021632318662825858,-0.06432877987394765,-0.021723248380579555
202002,NON PRIME,202110,1299937.65,-77468.56,-23029.86,27803.340244,1210594.44,-0.07731018483848053,0.021388210614562937,-0.05959405822271553,-0.017716126615764997
202002,NON PRIME,202111,1210594.44,-92785.1,-28019.75,22737.761706999998,1099146.51,-0.09978969505262225,0.018782311363498415,-0.0766442475978991,-0.023145447454723155
202002,NON PRIME,202112,1099146.51,-66080.13,-17738.95,19403.069712,1019417.51,-0.07625833247653217,0.017652851130828776,-0.060119492168519015,-0.01613884030801317
202002,NON PRIME,202201,846952.94,-78843.38,-17027.16,13440.08119,656585.03,-0.11319464809933834,0.01586874613127856,-0.09309062673541225,-0.020104021363926076
202002,NON PRIME,202202,641571.27,-73671.12,-13449.34,9196.601138,559642.36,-0.13579233371843472,0.014334496521329579,-0.11482920673801368,-0.020963126980421052
202002,NON PRIME,202203,559642.36,-27192.56,-7602.8,7952.640626,519350.8,-0.06217427858748934,0.014210219230009681,-0.04858917398604352,-0.013585104601445824
202002,NON PRIME,202204,519891.17,-23015.23,-5858.2,6461.818999,433288.69,-0.05553745027060183,0.012429176281259018,-0.04426932275075955,-0.011268127519842278
202002,NON PRIME,202205,433288.68999999994,-28026.149999999998,-8331.73,5849.01709,379242.62,-0.08391144481523394,0.01349912246728619,-0.06468239454853991,-0.019229050266694015
202002,NON PRIME,202206,379242.62,-21098.6,-5797.660000000001,4892.371517,353207.63,-0.07092098456655531,0.012900373689539429,-0.055633515030562755,-0.015287469535992556
202002,NON PRIME,202207,353059.32,-16383.85,-3054.48,3914.7520710000003,273005.78,-0.05505683860717797,0.011088085908622949,-0.04640537459824032,-0.008651464008937649
202002,NON PRIME,202208,269679.98,-17268.44,-3752.5800000000004,3171.024897,250563.89,-0.0779480182399895,0.011758473495140425,-0.06403308098732431,-0.01391493725266518
202002,NON PRIME,202209,250603.47,-14228.87,-2655.43,2452.506582,211389.3,-0.06737456588290656,0.009786403125224084,-0.05677842369860242,-0.010596142184304151
202002,NON PRIME,202210,116166.63,-13659.16,-2652.8399999999997,1943.203507,101648.43000000001,-0.14041898262866023,0.016727725569726865,-0.11758247613794082,-0.022836506490719406
202002,NON PRIME,202211,101648.43,-12120.65,-1642.8400000000001,1484.164686,89403.83,-0.1354028783327003,0.014600960250935506,-0.11924089727701648,-0.016161981055683793
202002,NON PRIME,202212,89404.48,-8949.4,-1086.44,1089.657001,68663.71,-0.11225209295999486,0.012187946297545717,-0.10010012921052726,-0.012151963749467589
202002,NON PRIME,202301,68663.70999999999,-10625.730000000001,-970.19,657.891416,53499.65,-0.1688798930322874,0.009581355507880366,-0.15475030405435422,-0.014129588977933179
202002,NON PRIME,202302,53499.65,-8609.3,-466.61,217.43299799999997,39412.9,-0.16964428739253434,0.004064194775106005,-0.1609225480914361,-0.008721739301098232
202002,NON PRIME,202303,39412.9,-3010.83,-281.81,96.534159,35300.520000000004,-0.08354219050107958,0.0024493036290148657,-0.07639199348436679,-0.007150197016712802
202002,NON PRIME,202304,35300.520000000004,-1315.98,-11.14,85.596478,26129.29,-0.03759491361600339,0.0024247936857587364,-0.037279337528172383,-0.00031557608783100075
202002,NON PRIME,202305,26129.29,-4278.12,-55.78,79.83414400000001,21629.57,-0.16586367252994627,0.0030553506811704417,-0.1637289034642732,-0.0021347690656730437
202002,NON PRIME,202306,21579.57,-762.3800000000001,-62.050000000000004,70.823505,20202.02,-0.038204190352263745,0.0032819701690070748,-0.03532878551333507,-0.002875404838928672
202002,NON PRIME,202307,20202.02,-978.36,-57.650000000000006,64.34587400000001,18291.61,-0.051282495512824953,0.0031851207948512083,-0.048428820484288204,-0.0028536750285367506
202002,NON PRIME,202308,18291.61,2125.15,-56.5,55.68518,17399.79,0.1130928332716475,0.0030443017317775744,0.11618168110953601,-0.003088847837888518
202002,NON PRIME,202309,15205.949999999999,-133.36,-20.24,20.511482,13251.49,-0.010101309027058488,0.0013489115773759614,-0.008770251118805469,-0.0013310579082530193
202002,NON PRIME,202310,13251.49,-440.30999999999995,-17.69,16.949778,12762.17,-0.034562151124137734,0.0012790846916082644,-0.03322720690277093,-0.001334944221366805
202002,NON PRIME,202311,12762.17,-36.76,-3.78,12.90619,12752.84,-0.003176575770421488,0.00101128491471278,-0.002880387896415735,-0.0002961878740057529
202002,NON PRIME,202312,12752.84,-37.7,-12.76,9.03669,10554.35,-0.0039567657086578365,0.0007086021623418783,-0.002956204265089188,-0.0010005614435686482
202002,NON PRIME,202401,10554.35,2253.47,181.1,4.871304,10290.420000000002,0.2306698186055986,0.00046154467115454767,0.21351101678454854,0.017158801821050087
202002,NON PRIME,202402,10290.42,311.62,18.0,0.649684,10022.24,0.03203173437041443,6.313483803382175e-05,0.030282534629295987,0.0017491997411184382
202002,NON PRIME,202403,10022.240000000002,479.24,26.74,0.0,9983.84,0.05048571975925541,0.0,0.047817653538530305,0.0026680662207251068
202002,NON PRIME,202404,9983.84,-38.4,0.0,0.0,9945.44,-0.0038462154842225033,0.0,-0.0038462154842225033,0.0
202002,NON PRIME,202405,9945.44,-45.76,-21.76,0.0,9902.04,-0.006789041007738219,0.0,-0.0046011036213581295,-0.00218793738638009
202002,NON PRIME,202406,9902.04,2518.94,94.77000000000001,0.0,8944.380000000001,0.26395672002940807,0.0,0.25438596491228066,0.00957075511712738
202002,NON PRIME,202407,8944.380000000001,382.90000000000003,-9.7,0.0,8905.98,0.04172452422638573,0.0,0.042809004089718904,-0.0010844798633331766
202002,NON PRIME,202408,8905.98,506.3,47.31,0.0,8867.58,0.06216160377633905,0.0,0.056849442733983235,0.005312161042355811
202002,NON PRIME,202409,8867.58,2266.43,84.38,0.0,8829.18,0.2651016399062653,0.0,0.2555860787272288,0.009515561179036444
202002,NON PRIME,202410,8829.18,-38.4,0.0,0.0,8790.779999999999,-0.0043492147628658604,0.0,-0.0043492147628658604,0.0
202002,NON PRIME,202411,8790.779999999999,396.26000000000005,-1.2200000000000006,0.0,8752.38,0.04493799185055252,0.0,0.04507677361963331,-0.000138781769080787
202002,NON PRIME,202412,8752.38,-23.36,31.01,0.0,8727.189999999999,0.0008740479732369941,0.0,-0.0026689883208910036,0.003543036294127998
202002,NON PRIME,202501,8727.189999999999,-7.359999999999999,-9.7,0.0,8722.189999999999,-0.0019548101966383223,0.0,-0.0008433413275063337,-0.0011114688691319888
202002,NON PRIME,202502,8722.189999999999,2.36,9.7,0.0,8722.189999999999,0.001382680267226465,0.0,0.0002705742479812983,0.0011121060192451667
202002,NON PRIME,202503,8722.189999999999,0.0,0.0,0.0,8722.189999999999,0.0,0.0,0.0,0.0
202002,NON PRIME,202504,8722.189999999999,242.86,0.44,0.0,8722.189999999999,0.02789437056519063,0.0,0.027843924518956828,5.044604623380138e-05
202002,NON PRIME,202505,8722.189999999999,1664.21,122.07,0.0,7740.429999999999,0.2047971896966244,0.0,0.1908018513698968,0.013995338326727579
202002,NON PRIME,202506,7740.429999999999,0.0,0.0,0.0,7740.429999999999,0.0,0.0,0.0,0.0
202002,NON PRIME,202507,7740.43,10.97,0.94,0.0,7740.43,0.001538674208022035,0.0,0.0014172339262805813,0.00012144028174145363
202002,NON PRIME,202508,7740.43,0.0,0.0,0.0,7740.43,0.0,0.0,0.0,0.0
202002,NON PRIME,202509,7740.43,0.0,0.0,0.0,7740.43,0.0,0.0,0.0,0.0
202002,NRP-S,202002,0.0,-84726.32,-565.3000000000001,33934.185210999996,4002870.11,-inf,inf,-inf,-inf
202002,NRP-S,202003,4002870.11,-192949.49000000002,-66695.66,62392.496315,3806222.1999999997,-0.0648647452614944,0.015586940020644337,-0.04820278567570108,-0.016661959585793307
202002,NRP-S,202004,3806222.1999999997,-137052.55,-58339.79,56908.87442,3667923.83,-0.051334979865337346,0.014951537621739478,-0.036007501085984946,-0.015327478779352399
202002,NRP-S,202005,3667923.8300000005,-150438.62,-49729.700000000004,56177.815454999996,3524240.7800000003,-0.05457264907270443,0.015315971121188737,-0.04101465214996026,-0.013557996922744167
202002,NRP-S,202006,3524240.78,-186130.55,-55935.969999999994,51794.840900999996,3334623.43,-0.06868614692098308,0.01469673729301776,-0.05281436814881871,-0.01587177877216437
202002,NRP-S,202007,3334623.4299999997,-190235.29,-50338.99,50260.949017000006,3144953.7399999998,-0.07214436203970415,0.01507245122937315,-0.057048507573162474,-0.01509585446654167
202002,NRP-S,202008,3144953.74,-154796.72999999998,-43881.39,46623.306221,2992396.9599999995,-0.06317362238848066,0.014824798733287566,-0.04922066993583186,-0.013952952452648793
202002,NRP-S,202009,2992396.96,-171165.65,-50193.81,43120.714028,2808232.0999999996,-0.07397396233152169,0.014410091510051529,-0.05720018175663432,-0.016773780574887362
202002,NRP-S,202010,2808232.1,-155820.63,-39780.22,41310.737381,2639255.8499999996,-0.06965266510556588,0.01471058513325875,-0.05548709097086384,-0.014165574134702043
202002,NRP-S,202011,2639255.85,-151446.31,-41205.73,37504.128765,2484030.05,-0.07299483299430784,0.014210114856807081,-0.057382201123093085,-0.01561263187121476
202002,NRP-S,202012,2484030.05,-151988.59000000003,-36085.85,36072.204755000006,2332102.69,-0.07571343188863598,0.014521645885483554,-0.06118629281477494,-0.014527139073861044
202002,NRP-S,202101,2332102.69,-146742.03,-30002.789999999997,32951.248577,2180657.65,-0.07578775186782191,0.014129415792149358,-0.06292262799113704,-0.012865123876684863
202002,NRP-S,202102,2180657.65,-128634.76999999999,-26677.149999999998,28917.337166,2054032.04,-0.07122251399709624,0.013260833109681385,-0.058988979769474585,-0.012233534227621653
202002,NRP-S,202103,2054032.04,-136202.39,-35389.490000000005,29803.633317000003,1918622.91,-0.08353904742401194,0.014509819095616446,-0.0663097689556975,-0.01722927846831445
202002,NRP-S,202104,1918622.9100000001,-118819.12000000001,-27470.55,25984.373904,1764240.85,-0.07624722358808902,0.013543241753534569,-0.06192937621077401,-0.014317847377315012
202002,NRP-S,202105,1764240.85,-105239.74,-22050.28,24827.914431999998,1651060.4400000002,-0.07215002418745717,0.014072859968070684,-0.05965157194948751,-0.012498452237969662
202002,NRP-S,202106,1651060.44,-124088.92000000001,-25494.79,22074.40739,1508904.25,-0.09059856706396528,0.013369836049127311,-0.07515710327357854,-0.015441463790386741
202002,NRP-S,202107,1508904.2499999998,-94770.95000000001,-19623.050000000003,20890.91343,1406512.3099999998,-0.07581263025801672,0.013845088864982655,-0.06280779578956056,-0.01300483446845617
202002,NRP-S,202108,1406512.3100000003,-83780.78,-20986.81,18871.426342,1290062.01,-0.07448750306351742,0.013417178227185224,-0.05956633255488534,-0.01492117050863209
202002,NRP-S,202109,1290062.01,-76385.78,-17554.25,17234.937659,1203867.42,-0.07281822832686934,0.013359774588664927,-0.05921093668977974,-0.0136072916370896
202002,NRP-S,202110,1183380.26,-77417.89,-14115.0,16107.882383,1103316.0999999999,-0.07734867066313916,0.013611755179184754,-0.06542097465779935,-0.011927696005339822
202002,NRP-S,202111,1103316.0999999999,-94221.3,-16454.170000000002,14341.493152,1002679.8999999999,-0.10031166045705307,0.0129985351904137,-0.08539828250489594,-0.014913377952157142
202002,NRP-S,202112,1002679.8999999999,-74200.07,-13792.58,13440.834356,921884.41,-0.0877574687594715,0.013404910536253895,-0.07400175270293143,-0.01375571605654008
202002,NRP-S,202201,904728.38,-73128.98,-11599.1,11563.681055,786254.95,-0.09365029535162808,0.012781384237112137,-0.08082976240891215,-0.012820532942715913
202002,NRP-S,202202,777759.33,-65273.840000000004,-10714.960000000001,9807.272418,702981.9800000001,-0.097702203070968,0.012609649334582718,-0.0839254991643752,-0.013776703906592804
202002,NRP-S,202203,702981.98,-46778.43,-9210.25,9769.795232999999,647793.86,-0.07964454508492522,0.013897646754757496,-0.06654285789800757,-0.01310168718691765
202002,NRP-S,202204,647665.2200000001,-29511.56,-7410.750000000001,8231.590026,582427.39,-0.05700832599904006,0.012709637281433761,-0.04556607192833359,-0.011442254070706467
202002,NRP-S,202205,582427.39,-39478.090000000004,-8457.27,7665.956990000001,518896.91,-0.08230272274798066,0.013162081869123635,-0.06778199424996136,-0.014520728498019298
202002,NRP-S,202206,518896.91,-34502.4,-6947.96,6889.613666,480495.74999999994,-0.07988168594027666,0.013277422804464187,-0.06649182011895195,-0.013389865821324703
202002,NRP-S,202207,480495.74999999994,-31765.55,-5770.21,6467.207651,438015.56999999995,-0.07811881790837902,0.013459448186586459,-0.06610994998394888,-0.012008867924430134
202002,NRP-S,202208,428771.72,-39736.659999999996,-6485.71,5650.801688,388647.62000000005,-0.10780181584736978,0.013179044756030085,-0.09267556171848274,-0.015126254128887046
202002,NRP-S,202209,388629.66,-33585.05,-5296.509999999999,5068.654371,348920.18,-0.10004784503581124,0.013042376567449844,-0.08641916316937828,-0.013628681866432941
202002,NRP-S,202210,342666.74,-21538.34,-4682.2,4766.708394,321135.49,-0.07651906922743655,0.013910624631967492,-0.06285506436953875,-0.013664004857897793
202002,NRP-S,202211,321135.49,-23986.42,-4407.7300000000005,4296.458922,297030.29,-0.08841797585187486,0.013378960145451379,-0.07469252308425954,-0.013725452767615316
202002,NRP-S,202212,297030.29,-19805.34,-3575.77,4053.371059,273279.53,-0.07871624809712169,0.013646322262285104,-0.06667784622234992,-0.012038401874771763
202002,NRP-S,202301,273279.53,-21841.969999999998,-3910.93,3674.346402,249161.86000000002,-0.0942364764752047,0.013445377346777492,-0.07992537897002383,-0.014311097505180866
202002,NRP-S,202302,249161.86000000002,-20918.809999999998,-3567.68,3212.321328,226615.84999999998,-0.09827543428998321,0.012892508219355883,-0.08395670990736703,-0.014318724382616181
202002,NRP-S,202303,226615.84999999998,-13190.0,-3133.6,3222.230204,210096.41,-0.07203203129878162,0.014218909242226439,-0.058204225344343746,-0.013827805954437875
202002,NRP-S,202304,210097.15,-10463.09,-2627.69,2846.98317,197950.81999999998,-0.06230822264842717,0.01355079385893621,-0.049801199111934646,-0.012507023536492523
202002,NRP-S,202305,197950.82,-13184.539999999999,-2983.93,2743.471222,184624.17,-0.08167922719390604,0.01385935770309009,-0.0666051294963062,-0.015074097697599837
202002,NRP-S,202306,184624.17,-11911.52,-2492.6099999999997,2418.20971,165981.97,-0.07801865812044002,0.013098012627490755,-0.06451766309904061,-0.013500995021399417
202002,NRP-S,202307,165981.97,-15276.45,-2343.81,2283.10205,150594.31,-0.10615767483661027,0.013755120812218339,-0.0920368037564562,-0.014120871080154068
202002,NRP-S,202308,150594.31,-13372.249999999998,-2087.16,1989.8600219999998,137209.64,-0.10265600340411267,0.013213381182861424,-0.08879651561868439,-0.01385948778542828
202002,NRP-S,202309,137210.35,-8731.08,-1649.45,1776.255121,123645.15999999999,-0.07565413250531028,0.012945489323509486,-0.06363280904100893,-0.012021323464301344
202002,NRP-S,202310,123645.16,-12520.15,-1805.9099999999999,1661.169791,110933.9,-0.11586430071342865,0.013434976274040973,-0.10125871485790466,-0.014605585855523984
202002,NRP-S,202311,110933.90000000001,-10076.82,-1541.2,1471.882418,100873.87000000001,-0.10472921262120956,0.013268103059569707,-0.09083625474268911,-0.013892957878520452
202002,NRP-S,202312,100873.98999999999,-8968.71,-1295.2,1333.216935,88634.46,-0.10174981677635633,0.01321665708871038,-0.08891003518349973,-0.012839781592856593
202002,NRP-S,202401,88634.46,-9801.64,-1264.42,1168.2908,78103.59,-0.12485053781565318,0.013180999805267612,-0.11058498015331733,-0.014265557662335846
202002,NRP-S,202402,78103.59,-8204.02,-1073.01,1019.01791,70397.22,-0.11877853501996516,0.013047004753558704,-0.10504024206825834,-0.01373829295170683
202002,NRP-S,202403,70400.02,-4647.18,-848.92,930.5341070000001,62079.35,-0.07806958009386929,0.01321781026482663,-0.06601106079231228,-0.012058519301557016
202002,NRP-S,202404,62079.35,-5107.51,-920.83,818.995885,56867.16,-0.09710700901346422,0.01319272648634369,-0.08227389623119444,-0.01483311278226979
